CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000002176CCPF;01/09/2022;1;0,332;R
ES0000000000002176CCPF;01/09/2022;2;0,199;R
ES0000000000002176CCPF;01/09/2022;3;0,191;R
ES0000000000002176CCPF;01/09/2022;4;0,162;R
ES0000000000002176CCPF;01/09/2022;5;0,14;R
ES0000000000002176CCPF;01/09/2022;6;0,173;R
ES0000000000002176CCPF;01/09/2022;7;0,115;R
ES0000000000002176CCPF;01/09/2022;8;0,177;R
ES0000000000002176CCPF;01/09/2022;9;0,116;R
ES0000000000002176CCPF;01/09/2022;10;0,48;R
ES0000000000002176CCPF;01/09/2022;11;1,048;R
ES0000000000002176CCPF;01/09/2022;12;0,284;R
ES0000000000002176CCPF;01/09/2022;13;0,3;R
ES0000000000002176CCPF;01/09/2022;14;0,402;R
ES0000000000002176CCPF;01/09/2022;15;0,389;R
ES0000000000002176CCPF;01/09/2022;16;0,296;R
ES0000000000002176CCPF;01/09/2022;17;0,594;R
ES0000000000002176CCPF;01/09/2022;18;0,282;R
ES0000000000002176CCPF;01/09/2022;19;0,216;R
ES0000000000002176CCPF;01/09/2022;20;0,259;R
ES0000000000002176CCPF;01/09/2022;21;0,253;R
ES0000000000002176CCPF;01/09/2022;22;0,631;R
ES0000000000002176CCPF;01/09/2022;23;0,541;R
ES0000000000002176CCPF;02/09/2022;0;0,337;R
ES0000000000002176CCPF;02/09/2022;1;0,301;R
ES0000000000002176CCPF;02/09/2022;2;0,195;R
ES0000000000002176CCPF;02/09/2022;3;0,177;R
ES0000000000002176CCPF;02/09/2022;4;0,148;R
ES0000000000002176CCPF;02/09/2022;5;0,164;R
ES0000000000002176CCPF;02/09/2022;6;0,133;R
ES0000000000002176CCPF;02/09/2022;7;0,157;R
ES0000000000002176CCPF;02/09/2022;8;0,109;R
ES0000000000002176CCPF;02/09/2022;9;0,299;R
ES0000000000002176CCPF;02/09/2022;10;0,189;R
ES0000000000002176CCPF;02/09/2022;11;0,26;R
ES0000000000002176CCPF;02/09/2022;12;0,531;R
ES0000000000002176CCPF;02/09/2022;13;0,247;R
ES0000000000002176CCPF;02/09/2022;14;0,181;R
ES0000000000002176CCPF;02/09/2022;15;0,527;R
ES0000000000002176CCPF;02/09/2022;16;0,371;R
ES0000000000002176CCPF;02/09/2022;17;0,207;R
ES0000000000002176CCPF;02/09/2022;18;0,144;R
