CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000002535CCPF;01/09/2022;1;0,129;R
ES0000000000002535CCPF;01/09/2022;2;0,123;R
ES0000000000002535CCPF;01/09/2022;3;0,07;R
ES0000000000002535CCPF;01/09/2022;4;0,072;R
ES0000000000002535CCPF;01/09/2022;5;0,071;R
ES0000000000002535CCPF;01/09/2022;6;0,064;R
ES0000000000002535CCPF;01/09/2022;7;0,097;R
ES0000000000002535CCPF;01/09/2022;8;0,113;R
ES0000000000002535CCPF;01/09/2022;9;0,069;R
ES0000000000002535CCPF;01/09/2022;10;0,069;R
ES0000000000002535CCPF;01/09/2022;11;0,084;R
ES0000000000002535CCPF;01/09/2022;12;0,118;R
ES0000000000002535CCPF;01/09/2022;13;0,107;R
ES0000000000002535CCPF;01/09/2022;14;0,101;R
ES0000000000002535CCPF;01/09/2022;15;0,061;R
ES0000000000002535CCPF;01/09/2022;16;0,069;R
ES0000000000002535CCPF;01/09/2022;17;0,097;R
ES0000000000002535CCPF;01/09/2022;18;0,107;R
ES0000000000002535CCPF;01/09/2022;19;0,075;R
ES0000000000002535CCPF;01/09/2022;20;0,072;R
ES0000000000002535CCPF;01/09/2022;21;0,065;R
ES0000000000002535CCPF;01/09/2022;22;0,072;R
ES0000000000002535CCPF;01/09/2022;23;0,06;R
ES0000000000002535CCPF;02/09/2022;0;0,071;R
ES0000000000002535CCPF;02/09/2022;1;0,052;R
ES0000000000002535CCPF;02/09/2022;2;0,076;R
ES0000000000002535CCPF;02/09/2022;3;0,103;R
ES0000000000002535CCPF;02/09/2022;4;0,101;R
ES0000000000002535CCPF;02/09/2022;5;0,067;R
ES0000000000002535CCPF;02/09/2022;6;0,063;R
ES0000000000002535CCPF;02/09/2022;7;0,068;R
ES0000000000002535CCPF;02/09/2022;8;0,053;R
ES0000000000002535CCPF;02/09/2022;9;0,07;R
ES0000000000002535CCPF;02/09/2022;10;0,053;R
ES0000000000002535CCPF;02/09/2022;11;0,073;R
ES0000000000002535CCPF;02/09/2022;12;0,056;R
ES0000000000002535CCPF;02/09/2022;13;0,064;R
ES0000000000002535CCPF;02/09/2022;14;0,077;R
ES0000000000002535CCPF;02/09/2022;15;0,62;R
ES0000000000002535CCPF;02/09/2022;16;0,315;R
ES0000000000002535CCPF;02/09/2022;17;0,125;R
ES0000000000002535CCPF;02/09/2022;18;0,134;R
ES0000000000002535CCPF;02/09/2022;19;0,126;R
ES0000000000002535CCPF;02/09/2022;20;0,09;R
ES0000000000002535CCPF;02/09/2022;21;0,095;R
ES0000000000002535CCPF;02/09/2022;22;0,092;R
ES0000000000002535CCPF;02/09/2022;23;0,131;R
ES0000000000002535CCPF;03/09/2022;0;0,096;R
ES0000000000002535CCPF;03/09/2022;1;0,068;R
ES0000000000002535CCPF;03/09/2022;2;0,059;R
ES0000000000002535CCPF;03/09/2022;3;0,1;R
ES0000000000002535CCPF;03/09/2022;4;0,068;R
ES0000000000002535CCPF;03/09/2022;5;0,076;R
ES0000000000002535CCPF;03/09/2022;6;0,074;R
ES0000000000002535CCPF;03/09/2022;7;0,063;R
ES0000000000002535CCPF;03/09/2022;8;0,132;R
ES0000000000002535CCPF;03/09/2022;9;0,094;R
ES0000000000002535CCPF;03/09/2022;10;0,06;R
ES0000000000002535CCPF;03/09/2022;11;0,062;R
ES0000000000002535CCPF;03/09/2022;12;0,168;R
ES0000000000002535CCPF;03/09/2022;13;0,099;R
ES0000000000002535CCPF;03/09/2022;14;0,072;R
ES0000000000002535CCPF;03/09/2022;15;0,074;R
ES0000000000002535CCPF;03/09/2022;16;0,059;R
ES0000000000002535CCPF;03/09/2022;17;0,058;R
ES0000000000002535CCPF;03/09/2022;18;0,192;R
ES0000000000002535CCPF;03/09/2022;19;0,163;R
ES0000000000002535CCPF;03/09/2022;20;0,101;R
ES0000000000002535CCPF;03/09/2022;21;0,075;R
ES0000000000002535CCPF;03/09/2022;22;0,062;R
ES0000000000002535CCPF;03/09/2022;23;0,062;R
ES0000000000002535CCPF;04/09/2022;0;0,066;R
ES0000000000002535CCPF;04/09/2022;1;0,062;R
ES0000000000002535CCPF;04/09/2022;2;0,059;R
ES0000000000002535CCPF;04/09/2022;3;0,087;R
ES0000000000002535CCPF;04/09/2022;4;0,103;R
ES0000000000002535CCPF;04/09/2022;5;0,12;R
