CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000003741CCPF;01/09/2022;1;0,297;R
ES0000000000003741CCPF;01/09/2022;2;0,129;R
ES0000000000003741CCPF;01/09/2022;3;0,136;R
ES0000000000003741CCPF;01/09/2022;4;0,095;R
ES0000000000003741CCPF;01/09/2022;5;0,096;R
ES0000000000003741CCPF;01/09/2022;6;0,088;R
ES0000000000003741CCPF;01/09/2022;7;0,089;R
ES0000000000003741CCPF;01/09/2022;8;0,086;R
ES0000000000003741CCPF;01/09/2022;9;0,285;R
ES0000000000003741CCPF;01/09/2022;10;0,123;R
ES0000000000003741CCPF;01/09/2022;11;0,046;R
ES0000000000003741CCPF;01/09/2022;12;0,047;R
ES0000000000003741CCPF;01/09/2022;13;0,041;R
ES0000000000003741CCPF;01/09/2022;14;0,049;R
ES0000000000003741CCPF;01/09/2022;15;0,041;R
ES0000000000003741CCPF;01/09/2022;16;0,041;R
ES0000000000003741CCPF;01/09/2022;17;0,052;R
ES0000000000003741CCPF;01/09/2022;18;0,045;R
ES0000000000003741CCPF;01/09/2022;19;0,04;R
ES0000000000003741CCPF;01/09/2022;20;0,045;R
ES0000000000003741CCPF;01/09/2022;21;0,046;R
ES0000000000003741CCPF;01/09/2022;22;0,039;R
ES0000000000003741CCPF;01/09/2022;23;0,053;R
ES0000000000003741CCPF;02/09/2022;0;0,044;R
ES0000000000003741CCPF;02/09/2022;1;0,04;R
ES0000000000003741CCPF;02/09/2022;2;0,04;R
ES0000000000003741CCPF;02/09/2022;3;0,044;R
ES0000000000003741CCPF;02/09/2022;4;0,052;R
ES0000000000003741CCPF;02/09/2022;5;0,039;R
ES0000000000003741CCPF;02/09/2022;6;0,04;R
ES0000000000003741CCPF;02/09/2022;7;0,052;R
ES0000000000003741CCPF;02/09/2022;8;0,039;R
ES0000000000003741CCPF;02/09/2022;9;0,039;R
ES0000000000003741CCPF;02/09/2022;10;0,047;R
ES0000000000003741CCPF;02/09/2022;11;0,048;R
ES0000000000003741CCPF;02/09/2022;12;0,04;R
ES0000000000003741CCPF;02/09/2022;13;0,05;R
ES0000000000003741CCPF;02/09/2022;14;0,115;R
ES0000000000003741CCPF;02/09/2022;15;0,045;R
ES0000000000003741CCPF;02/09/2022;16;0,042;R
ES0000000000003741CCPF;02/09/2022;17;0,052;R
ES0000000000003741CCPF;02/09/2022;18;0,045;R
ES0000000000003741CCPF;02/09/2022;19;0,042;R
ES0000000000003741CCPF;02/09/2022;20;0,047;R
ES0000000000003741CCPF;02/09/2022;21;0,041;R
ES0000000000003741CCPF;02/09/2022;22;0,047;R
ES0000000000003741CCPF;02/09/2022;23;0,044;R
ES0000000000003741CCPF;03/09/2022;0;0,045;R
ES0000000000003741CCPF;03/09/2022;1;0,046;R
ES0000000000003741CCPF;03/09/2022;2;0,042;R
ES0000000000003741CCPF;03/09/2022;3;0,046;R
ES0000000000003741CCPF;03/09/2022;4;0,044;R
ES0000000000003741CCPF;03/09/2022;5;0,04;R
ES0000000000003741CCPF;03/09/2022;6;0,051;R
ES0000000000003741CCPF;03/09/2022;7;0,04;R
ES0000000000003741CCPF;03/09/2022;8;0,045;R
ES0000000000003741CCPF;03/09/2022;9;0,04;R
ES0000000000003741CCPF;03/09/2022;10;0,463;R
ES0000000000003741CCPF;03/09/2022;11;0,272;R
ES0000000000003741CCPF;03/09/2022;12;0,084;R
ES0000000000003741CCPF;03/09/2022;13;0,038;R
ES0000000000003741CCPF;03/09/2022;14;0,049;R
ES0000000000003741CCPF;03/09/2022;15;0,037;R
ES0000000000003741CCPF;03/09/2022;16;0,039;R
ES0000000000003741CCPF;03/09/2022;17;0,05;R
ES0000000000003741CCPF;03/09/2022;18;0,093;R
ES0000000000003741CCPF;03/09/2022;19;0,063;R
ES0000000000003741CCPF;03/09/2022;20;0,045;R
ES0000000000003741CCPF;03/09/2022;21;0,048;R
