CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000003409CCPF;01/09/2022;1;0,081;R
ES0000000000003409CCPF;01/09/2022;2;0,032;R
ES0000000000003409CCPF;01/09/2022;3;0,053;R
ES0000000000003409CCPF;01/09/2022;4;0,051;R
ES0000000000003409CCPF;01/09/2022;5;0,03;R
ES0000000000003409CCPF;01/09/2022;6;0,05;R
ES0000000000003409CCPF;01/09/2022;7;0,048;R
ES0000000000003409CCPF;01/09/2022;8;0,031;R
ES0000000000003409CCPF;01/09/2022;9;0,064;R
ES0000000000003409CCPF;01/09/2022;10;0,065;R
ES0000000000003409CCPF;01/09/2022;11;0,988;R
ES0000000000003409CCPF;01/09/2022;12;0,734;R
ES0000000000003409CCPF;01/09/2022;13;0,058;R
ES0000000000003409CCPF;01/09/2022;14;0,054;R
ES0000000000003409CCPF;01/09/2022;15;0,032;R
ES0000000000003409CCPF;01/09/2022;16;0,106;R
ES0000000000003409CCPF;01/09/2022;17;0,073;R
ES0000000000003409CCPF;01/09/2022;18;0,766;R
ES0000000000003409CCPF;01/09/2022;19;0,039;R
ES0000000000003409CCPF;01/09/2022;20;0,05;R
ES0000000000003409CCPF;01/09/2022;21;0,046;R
ES0000000000003409CCPF;01/09/2022;22;0,039;R
ES0000000000003409CCPF;01/09/2022;23;0,037;R
ES0000000000003409CCPF;02/09/2022;0;0,041;R
ES0000000000003409CCPF;02/09/2022;1;0,051;R
ES0000000000003409CCPF;02/09/2022;2;0,037;R
ES0000000000003409CCPF;02/09/2022;3;0,042;R
ES0000000000003409CCPF;02/09/2022;4;0,045;R
ES0000000000003409CCPF;02/09/2022;5;0,034;R
ES0000000000003409CCPF;02/09/2022;6;0,042;R
ES0000000000003409CCPF;02/09/2022;7;0,08;R
ES0000000000003409CCPF;02/09/2022;8;0,071;R
ES0000000000003409CCPF;02/09/2022;9;0,057;R
ES0000000000003409CCPF;02/09/2022;10;0,537;R
ES0000000000003409CCPF;02/09/2022;11;1,573;R
ES0000000000003409CCPF;02/09/2022;12;0,409;R
ES0000000000003409CCPF;02/09/2022;13;0,049;R
ES0000000000003409CCPF;02/09/2022;14;0,061;R
ES0000000000003409CCPF;02/09/2022;15;0,076;R
ES0000000000003409CCPF;02/09/2022;16;0,034;R
ES0000000000003409CCPF;02/09/2022;17;0,042;R
ES0000000000003409CCPF;02/09/2022;18;0,032;R
ES0000000000003409CCPF;02/09/2022;19;0,043;R
ES0000000000003409CCPF;02/09/2022;20;0,041;R
ES0000000000003409CCPF;02/09/2022;21;0,097;R
ES0000000000003409CCPF;02/09/2022;22;0,361;R
ES0000000000003409CCPF;02/09/2022;23;0,303;R
ES0000000000003409CCPF;03/09/2022;0;0,348;R
ES0000000000003409CCPF;03/09/2022;1;0,04;R
ES0000000000003409CCPF;03/09/2022;2;0,127;R
ES0000000000003409CCPF;03/09/2022;3;0,051;R
ES0000000000003409CCPF;03/09/2022;4;0,056;R
ES0000000000003409CCPF;03/09/2022;5;0,048;R
ES0000000000003409CCPF;03/09/2022;6;0,028;R
ES0000000000003409CCPF;03/09/2022;7;0,045;R
ES0000000000003409CCPF;03/09/2022;8;0,035;R
ES0000000000003409CCPF;03/09/2022;9;0,046;R
ES0000000000003409CCPF;03/09/2022;10;0,142;R
ES0000000000003409CCPF;03/09/2022;11;0,536;R
ES0000000000003409CCPF;03/09/2022;12;1,094;R
ES0000000000003409CCPF;03/09/2022;13;0,178;R
ES0000000000003409CCPF;03/09/2022;14;0,338;R
ES0000000000003409CCPF;03/09/2022;15;0,339;R
ES0000000000003409CCPF;03/09/2022;16;0,225;R
ES0000000000003409CCPF;03/09/2022;17;0,139;R
ES0000000000003409CCPF;03/09/2022;18;0,922;R
ES0000000000003409CCPF;03/09/2022;19;0,314;R
ES0000000000003409CCPF;03/09/2022;20;0,038;R
ES0000000000003409CCPF;03/09/2022;21;0,057;R
ES0000000000003409CCPF;03/09/2022;22;0,043;R
ES0000000000003409CCPF;03/09/2022;23;0,043;R
ES0000000000003409CCPF;04/09/2022;0;0,026;R
ES0000000000003409CCPF;04/09/2022;1;0,1;R
ES0000000000003409CCPF;04/09/2022;2;0,059;R
ES0000000000003409CCPF;04/09/2022;3;0,05;R
ES0000000000003409CCPF;04/09/2022;4;0,044;R
ES0000000000003409CCPF;04/09/2022;5;0,046;R
ES0000000000003409CCPF;04/09/2022;6;0,039;R
ES0000000000003409CCPF;04/09/2022;7;0,036;R
ES0000000000003409CCPF;04/09/2022;8;0,034;R
ES0000000000003409CCPF;04/09/2022;9;0,039;R
ES0000000000003409CCPF;04/09/2022;10;0,042;R
ES0000000000003409CCPF;04/09/2022;11;0,03;R
ES0000000000003409CCPF;04/09/2022;12;0,946;R
ES0000000000003409CCPF;04/09/2022;13;0,528;R
ES0000000000003409CCPF;04/09/2022;14;0,301;R
ES0000000000003409CCPF;04/09/2022;15;0,062;R
ES0000000000003409CCPF;04/09/2022;16;0,05;R
ES0000000000003409CCPF;04/09/2022;17;0,033;R
ES0000000000003409CCPF;04/09/2022;18;0,045;R
ES0000000000003409CCPF;04/09/2022;19;0,03;R
ES0000000000003409CCPF;04/09/2022;20;0,322;R
ES0000000000003409CCPF;04/09/2022;21;0,702;R
ES0000000000003409CCPF;04/09/2022;22;0,638;R
ES0000000000003409CCPF;04/09/2022;23;0,105;R
ES0000000000003409CCPF;05/09/2022;0;0,061;R
ES0000000000003409CCPF;05/09/2022;1;0,079;R
ES0000000000003409CCPF;05/09/2022;2;0,05;R
ES0000000000003409CCPF;05/09/2022;3;0,047;R
ES0000000000003409CCPF;05/09/2022;4;0,048;R
ES0000000000003409CCPF;05/09/2022;5;0,03;R
ES0000000000003409CCPF;05/09/2022;6;0,048;R
ES0000000000003409CCPF;05/09/2022;7;0,041;R
ES0000000000003409CCPF;05/09/2022;8;0,036;R
ES0000000000003409CCPF;05/09/2022;9;0,039;R
ES0000000000003409CCPF;05/09/2022;10;0,046;R
ES0000000000003409CCPF;05/09/2022;11;0,153;R
ES0000000000003409CCPF;05/09/2022;12;0,073;R
ES0000000000003409CCPF;05/09/2022;13;0,031;R
ES0000000000003409CCPF;05/09/2022;14;0,063;R
ES0000000000003409CCPF;05/09/2022;15;1,215;R
ES0000000000003409CCPF;05/09/2022;16;0,113;R
ES0000000000003409CCPF;05/09/2022;17;0,112;R
ES0000000000003409CCPF;05/09/2022;18;0,051;R
ES0000000000003409CCPF;05/09/2022;19;1,923;R
ES0000000000003409CCPF;05/09/2022;20;0,492;R
ES0000000000003409CCPF;05/09/2022;21;1,124;R
ES0000000000003409CCPF;05/09/2022;22;0,405;R
ES0000000000003409CCPF;05/09/2022;23;0,12;R
ES0000000000003409CCPF;06/09/2022;0;0,173;R
ES0000000000003409CCPF;06/09/2022;1;0,118;R
ES0000000000003409CCPF;06/09/2022;2;0,05;R
ES0000000000003409CCPF;06/09/2022;3;0,037;R
ES0000000000003409CCPF;06/09/2022;4;0,048;R
ES0000000000003409CCPF;06/09/2022;5;0,037;R
ES0000000000003409CCPF;06/09/2022;6;0,039;R
ES0000000000003409CCPF;06/09/2022;7;0,035;R
ES0000000000003409CCPF;06/09/2022;8;0,037;R
ES0000000000003409CCPF;06/09/2022;9;0,114;R
ES0000000000003409CCPF;06/09/2022;10;0,134;R
ES0000000000003409CCPF;06/09/2022;11;0,729;R
ES0000000000003409CCPF;06/09/2022;12;0,044;R
ES0000000000003409CCPF;06/09/2022;13;0,034;R
ES0000000000003409CCPF;06/09/2022;14;0,029;R
ES0000000000003409CCPF;06/09/2022;15;0,03;R
ES0000000000003409CCPF;06/09/2022;16;0,081;R
ES0000000000003409CCPF;06/09/2022;17;0,029;R
ES0000000000003409CCPF;06/09/2022;18;0,029;R
ES0000000000003409CCPF;06/09/2022;19;0,081;R
ES0000000000003409CCPF;06/09/2022;20;1,095;R
ES0000000000003409CCPF;06/09/2022;21;1,513;R
ES0000000000003409CCPF;06/09/2022;22;0,419;R
ES0000000000003409CCPF;06/09/2022;23;0,079;R
ES0000000000003409CCPF;07/09/2022;0;0,047;R
ES0000000000003409CCPF;07/09/2022;1;0,043;R
ES0000000000003409CCPF;07/09/2022;2;0,039;R
ES0000000000003409CCPF;07/09/2022;3;0,03;R
ES0000000000003409CCPF;07/09/2022;4;0,03;R
ES0000000000003409CCPF;07/09/2022;5;0,031;R
ES0000000000003409CCPF;07/09/2022;6;0,03;R
ES0000000000003409CCPF;07/09/2022;7;0,03;R
ES0000000000003409CCPF;07/09/2022;8;0,119;R
ES0000000000003409CCPF;07/09/2022;9;0,489;R
ES0000000000003409CCPF;07/09/2022;10;0,32;R
ES0000000000003409CCPF;07/09/2022;11;0,242;R
ES0000000000003409CCPF;07/09/2022;12;0,032;R
ES0000000000003409CCPF;07/09/2022;13;0,028;R
ES0000000000003409CCPF;07/09/2022;14;0,548;R
ES0000000000003409CCPF;07/09/2022;15;0,151;R
ES0000000000003409CCPF;07/09/2022;16;0,202;R
ES0000000000003409CCPF;07/09/2022;17;0,088;R
ES0000000000003409CCPF;07/09/2022;18;0,033;R
ES0000000000003409CCPF;07/09/2022;19;0,038;R
ES0000000000003409CCPF;07/09/2022;20;0,469;R
ES0000000000003409CCPF;07/09/2022;21;2,245;R
ES0000000000003409CCPF;07/09/2022;22;1,119;R
ES0000000000003409CCPF;07/09/2022;23;0,084;R
ES0000000000003409CCPF;08/09/2022;0;0,037;R
ES0000000000003409CCPF;08/09/2022;1;0,037;R
ES0000000000003409CCPF;08/09/2022;2;0,041;R
ES0000000000003409CCPF;08/09/2022;3;0,038;R
ES0000000000003409CCPF;08/09/2022;4;0,053;R
ES0000000000003409CCPF;08/09/2022;5;0,082;R
ES0000000000003409CCPF;08/09/2022;6;0,053;R
ES0000000000003409CCPF;08/09/2022;7;0,035;R
ES0000000000003409CCPF;08/09/2022;8;0,049;R
ES0000000000003409CCPF;08/09/2022;9;0,117;R
ES0000000000003409CCPF;08/09/2022;10;0,029;R
ES0000000000003409CCPF;08/09/2022;11;0,102;R
ES0000000000003409CCPF;08/09/2022;12;0,026;R
ES0000000000003409CCPF;08/09/2022;13;0,031;R
ES0000000000003409CCPF;08/09/2022;14;0,045;R
ES0000000000003409CCPF;08/09/2022;15;0,07;R
ES0000000000003409CCPF;08/09/2022;16;0,026;R
ES0000000000003409CCPF;08/09/2022;17;0,035;R
ES0000000000003409CCPF;08/09/2022;18;0,032;R
ES0000000000003409CCPF;08/09/2022;19;0,031;R
ES0000000000003409CCPF;08/09/2022;20;0,032;R
ES0000000000003409CCPF;08/09/2022;21;1,051;R
ES0000000000003409CCPF;08/09/2022;22;1,568;R
ES0000000000003409CCPF;08/09/2022;23;1,76;R
ES0000000000003409CCPF;09/09/2022;0;1,18;R
ES0000000000003409CCPF;09/09/2022;1;0,05;R
ES0000000000003409CCPF;09/09/2022;2;0,04;R
ES0000000000003409CCPF;09/09/2022;3;0,032;R
ES0000000000003409CCPF;09/09/2022;4;0,032;R
ES0000000000003409CCPF;09/09/2022;5;0,032;R
ES0000000000003409CCPF;09/09/2022;6;0,031;R
ES0000000000003409CCPF;09/09/2022;7;0,032;R
ES0000000000003409CCPF;09/09/2022;8;0,054;R
ES0000000000003409CCPF;09/09/2022;9;0,141;R
ES0000000000003409CCPF;09/09/2022;10;0,035;R
ES0000000000003409CCPF;09/09/2022;11;0,031;R
ES0000000000003409CCPF;09/09/2022;12;0,031;R
ES0000000000003409CCPF;09/09/2022;13;0,03;R
ES0000000000003409CCPF;09/09/2022;14;0,036;R
ES0000000000003409CCPF;09/09/2022;15;0,763;R
ES0000000000003409CCPF;09/09/2022;16;0,031;R
ES0000000000003409CCPF;09/09/2022;17;0,03;R
ES0000000000003409CCPF;09/09/2022;18;0,039;R
ES0000000000003409CCPF;09/09/2022;19;0,082;R
ES0000000000003409CCPF;09/09/2022;20;0,052;R
ES0000000000003409CCPF;09/09/2022;21;0,032;R
ES0000000000003409CCPF;09/09/2022;22;0,064;R
ES0000000000003409CCPF;09/09/2022;23;0,688;R
ES0000000000003409CCPF;10/09/2022;0;0,044;R
ES0000000000003409CCPF;10/09/2022;1;0,049;R
ES0000000000003409CCPF;10/09/2022;2;0,036;R
ES0000000000003409CCPF;10/09/2022;3;0,043;R
ES0000000000003409CCPF;10/09/2022;4;0,027;R
ES0000000000003409CCPF;10/09/2022;5;0,031;R
ES0000000000003409CCPF;10/09/2022;6;0,03;R
ES0000000000003409CCPF;10/09/2022;7;0,03;R
ES0000000000003409CCPF;10/09/2022;8;0,03;R
ES0000000000003409CCPF;10/09/2022;9;0,03;R
ES0000000000003409CCPF;10/09/2022;10;0,622;R
ES0000000000003409CCPF;10/09/2022;11;0,745;R
ES0000000000003409CCPF;10/09/2022;12;0,86;R
ES0000000000003409CCPF;10/09/2022;13;0,198;R
ES0000000000003409CCPF;10/09/2022;14;0,133;R
ES0000000000003409CCPF;10/09/2022;15;0,048;R
ES0000000000003409CCPF;10/09/2022;16;0,046;R
ES0000000000003409CCPF;10/09/2022;17;0,033;R
ES0000000000003409CCPF;10/09/2022;18;0,031;R
ES0000000000003409CCPF;10/09/2022;19;0,033;R
ES0000000000003409CCPF;10/09/2022;20;0,037;R
ES0000000000003409CCPF;10/09/2022;21;0,937;R
ES0000000000003409CCPF;10/09/2022;22;1,55;R
ES0000000000003409CCPF;10/09/2022;23;1,042;R
ES0000000000003409CCPF;11/09/2022;0;0,068;R
ES0000000000003409CCPF;11/09/2022;1;0,05;R
ES0000000000003409CCPF;11/09/2022;2;0,029;R
ES0000000000003409CCPF;11/09/2022;3;0,049;R
ES0000000000003409CCPF;11/09/2022;4;0,035;R
ES0000000000003409CCPF;11/09/2022;5;0,042;R
ES0000000000003409CCPF;11/09/2022;6;0,029;R
ES0000000000003409CCPF;11/09/2022;7;0,046;R
ES0000000000003409CCPF;11/09/2022;8;0,046;R
ES0000000000003409CCPF;11/09/2022;9;0,72;R
ES0000000000003409CCPF;11/09/2022;10;0,733;R
ES0000000000003409CCPF;11/09/2022;11;0,17;R
ES0000000000003409CCPF;11/09/2022;12;0,127;R
ES0000000000003409CCPF;11/09/2022;13;1,003;R
ES0000000000003409CCPF;11/09/2022;14;1,231;R
ES0000000000003409CCPF;11/09/2022;15;0,836;R
ES0000000000003409CCPF;11/09/2022;16;0,091;R
ES0000000000003409CCPF;11/09/2022;17;0,132;R
ES0000000000003409CCPF;11/09/2022;18;0,088;R
ES0000000000003409CCPF;11/09/2022;19;0,085;R
ES0000000000003409CCPF;11/09/2022;20;0,386;R
ES0000000000003409CCPF;11/09/2022;21;0,353;R
ES0000000000003409CCPF;11/09/2022;22;0,126;R
ES0000000000003409CCPF;11/09/2022;23;0,129;R
ES0000000000003409CCPF;12/09/2022;0;0,083;R
ES0000000000003409CCPF;12/09/2022;1;0,039;R
ES0000000000003409CCPF;12/09/2022;2;0,047;R
ES0000000000003409CCPF;12/09/2022;3;0,05;R
ES0000000000003409CCPF;12/09/2022;4;0,029;R
ES0000000000003409CCPF;12/09/2022;5;0,047;R
ES0000000000003409CCPF;12/09/2022;6;0,044;R
ES0000000000003409CCPF;12/09/2022;7;0,033;R
ES0000000000003409CCPF;12/09/2022;8;0,042;R
ES0000000000003409CCPF;12/09/2022;9;0,036;R
ES0000000000003409CCPF;12/09/2022;10;0,395;R
ES0000000000003409CCPF;12/09/2022;11;1,527;R
ES0000000000003409CCPF;12/09/2022;12;0,361;R
ES0000000000003409CCPF;12/09/2022;13;0,08;R
ES0000000000003409CCPF;12/09/2022;14;0,398;R
ES0000000000003409CCPF;12/09/2022;15;0,109;R
ES0000000000003409CCPF;12/09/2022;16;0,06;R
ES0000000000003409CCPF;12/09/2022;17;0,037;R
ES0000000000003409CCPF;12/09/2022;18;0,042;R
ES0000000000003409CCPF;12/09/2022;19;0,038;R
ES0000000000003409CCPF;12/09/2022;20;0,146;R
ES0000000000003409CCPF;12/09/2022;21;0,102;R
ES0000000000003409CCPF;12/09/2022;22;0,068;R
ES0000000000003409CCPF;12/09/2022;23;0,049;R
ES0000000000003409CCPF;13/09/2022;0;0,061;R
ES0000000000003409CCPF;13/09/2022;1;0,046;R
ES0000000000003409CCPF;13/09/2022;2;0,035;R
ES0000000000003409CCPF;13/09/2022;3;0,038;R
ES0000000000003409CCPF;13/09/2022;4;0,036;R
ES0000000000003409CCPF;13/09/2022;5;0,046;R
ES0000000000003409CCPF;13/09/2022;6;0,027;R
ES0000000000003409CCPF;13/09/2022;7;0,047;R
ES0000000000003409CCPF;13/09/2022;8;0,026;R
ES0000000000003409CCPF;13/09/2022;9;0,045;R
ES0000000000003409CCPF;13/09/2022;10;0,034;R
ES0000000000003409CCPF;13/09/2022;11;0,09;R
ES0000000000003409CCPF;13/09/2022;12;0,054;R
ES0000000000003409CCPF;13/09/2022;13;0,04;R
ES0000000000003409CCPF;13/09/2022;14;0,11;R
ES0000000000003409CCPF;13/09/2022;15;0,029;R
ES0000000000003409CCPF;13/09/2022;16;0,036;R
ES0000000000003409CCPF;13/09/2022;17;0,737;R
ES0000000000003409CCPF;13/09/2022;18;0,444;R
ES0000000000003409CCPF;13/09/2022;19;0,031;R
ES0000000000003409CCPF;13/09/2022;20;0,03;R
ES0000000000003409CCPF;13/09/2022;21;0,033;R
ES0000000000003409CCPF;13/09/2022;22;0,034;R
ES0000000000003409CCPF;13/09/2022;23;0,082;R
ES0000000000003409CCPF;14/09/2022;0;0,057;R
ES0000000000003409CCPF;14/09/2022;1;0,056;R
ES0000000000003409CCPF;14/09/2022;2;0,042;R
ES0000000000003409CCPF;14/09/2022;3;0,032;R
ES0000000000003409CCPF;14/09/2022;4;0,036;R
ES0000000000003409CCPF;14/09/2022;5;0,036;R
ES0000000000003409CCPF;14/09/2022;6;0,033;R
ES0000000000003409CCPF;14/09/2022;7;0,03;R
ES0000000000003409CCPF;14/09/2022;8;0,03;R
ES0000000000003409CCPF;14/09/2022;9;0,031;R
ES0000000000003409CCPF;14/09/2022;10;0,101;R
ES0000000000003409CCPF;14/09/2022;11;1,22;R
ES0000000000003409CCPF;14/09/2022;12;0,031;R
ES0000000000003409CCPF;14/09/2022;13;0,03;R
ES0000000000003409CCPF;14/09/2022;14;0,028;R
ES0000000000003409CCPF;14/09/2022;15;0,034;R
ES0000000000003409CCPF;14/09/2022;16;0,034;R
ES0000000000003409CCPF;14/09/2022;17;0,034;R
ES0000000000003409CCPF;14/09/2022;18;0,03;R
ES0000000000003409CCPF;14/09/2022;19;0,03;R
ES0000000000003409CCPF;14/09/2022;20;0,026;R
ES0000000000003409CCPF;14/09/2022;21;0,031;R
ES0000000000003409CCPF;14/09/2022;22;0,029;R
ES0000000000003409CCPF;14/09/2022;23;0,03;R
ES0000000000003409CCPF;15/09/2022;0;0,028;R
ES0000000000003409CCPF;15/09/2022;1;0,029;R
ES0000000000003409CCPF;15/09/2022;2;0,053;R
ES0000000000003409CCPF;15/09/2022;3;0,034;R
ES0000000000003409CCPF;15/09/2022;4;0,034;R
ES0000000000003409CCPF;15/09/2022;5;0,021;R
ES0000000000003409CCPF;15/09/2022;6;0,036;R
ES0000000000003409CCPF;15/09/2022;7;0,023;R
ES0000000000003409CCPF;15/09/2022;8;0,034;R
ES0000000000003409CCPF;15/09/2022;9;0,031;R
ES0000000000003409CCPF;15/09/2022;10;0,026;R
ES0000000000003409CCPF;15/09/2022;11;0,065;R
ES0000000000003409CCPF;15/09/2022;12;0,039;R
ES0000000000003409CCPF;15/09/2022;13;0,15;R
ES0000000000003409CCPF;15/09/2022;14;1,172;R
ES0000000000003409CCPF;15/09/2022;15;0,029;R
ES0000000000003409CCPF;15/09/2022;16;0,027;R
ES0000000000003409CCPF;15/09/2022;17;0,028;R
ES0000000000003409CCPF;15/09/2022;18;0,028;R
ES0000000000003409CCPF;15/09/2022;19;0,029;R
ES0000000000003409CCPF;15/09/2022;20;0,028;R
ES0000000000003409CCPF;15/09/2022;21;0,028;R
ES0000000000003409CCPF;15/09/2022;22;0,029;R
ES0000000000003409CCPF;15/09/2022;23;0,091;R
ES0000000000003409CCPF;16/09/2022;0;0,06;R
ES0000000000003409CCPF;16/09/2022;1;0,1;R
ES0000000000003409CCPF;16/09/2022;2;0,048;R
ES0000000000003409CCPF;16/09/2022;3;0,032;R
ES0000000000003409CCPF;16/09/2022;4;0,03;R
ES0000000000003409CCPF;16/09/2022;5;0,029;R
ES0000000000003409CCPF;16/09/2022;6;0,03;R
ES0000000000003409CCPF;16/09/2022;7;0,029;R
ES0000000000003409CCPF;16/09/2022;8;0,029;R
ES0000000000003409CCPF;16/09/2022;9;0,027;R
ES0000000000003409CCPF;16/09/2022;10;0,1;R
ES0000000000003409CCPF;16/09/2022;11;0,047;R
ES0000000000003409CCPF;16/09/2022;12;0,146;R
ES0000000000003409CCPF;16/09/2022;13;0,042;R
ES0000000000003409CCPF;16/09/2022;14;0,048;R
ES0000000000003409CCPF;16/09/2022;15;0,037;R
ES0000000000003409CCPF;16/09/2022;16;0,029;R
ES0000000000003409CCPF;16/09/2022;17;0,029;R
ES0000000000003409CCPF;16/09/2022;18;0,029;R
ES0000000000003409CCPF;16/09/2022;19;0,029;R
ES0000000000003409CCPF;16/09/2022;20;0,029;R
ES0000000000003409CCPF;16/09/2022;21;0,081;R
ES0000000000003409CCPF;16/09/2022;22;0,154;R
ES0000000000003409CCPF;16/09/2022;23;0,547;R
