CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000001872CCPF;01/09/2022;1;0,062;R
ES0000000000001872CCPF;01/09/2022;2;0,044;R
ES0000000000001872CCPF;01/09/2022;3;0,05;R
ES0000000000001872CCPF;01/09/2022;4;0,06;R
ES0000000000001872CCPF;01/09/2022;5;0,048;R
ES0000000000001872CCPF;01/09/2022;6;0,045;R
ES0000000000001872CCPF;01/09/2022;7;0,06;R
ES0000000000001872CCPF;01/09/2022;8;0,049;R
ES0000000000001872CCPF;01/09/2022;9;0,041;R
ES0000000000001872CCPF;01/09/2022;10;0,062;R
ES0000000000001872CCPF;01/09/2022;11;0,049;R
ES0000000000001872CCPF;01/09/2022;12;0,043;R
ES0000000000001872CCPF;01/09/2022;13;0,06;R
ES0000000000001872CCPF;01/09/2022;14;0,052;R
ES0000000000001872CCPF;01/09/2022;15;0,048;R
ES0000000000001872CCPF;01/09/2022;16;0,062;R
ES0000000000001872CCPF;01/09/2022;17;0,051;R
ES0000000000001872CCPF;01/09/2022;18;0,058;R
ES0000000000001872CCPF;01/09/2022;19;0,057;R
ES0000000000001872CCPF;01/09/2022;20;0,051;R
ES0000000000001872CCPF;01/09/2022;21;0,063;R
ES0000000000001872CCPF;01/09/2022;22;0,045;R
ES0000000000001872CCPF;01/09/2022;23;0,072;R
ES0000000000001872CCPF;02/09/2022;0;0,045;R
ES0000000000001872CCPF;02/09/2022;1;0,047;R
ES0000000000001872CCPF;02/09/2022;2;0,052;R
ES0000000000001872CCPF;02/09/2022;3;0,052;R
ES0000000000001872CCPF;02/09/2022;4;0,051;R
ES0000000000001872CCPF;02/09/2022;5;0,046;R
ES0000000000001872CCPF;02/09/2022;6;0,057;R
ES0000000000001872CCPF;02/09/2022;7;0,061;R
ES0000000000001872CCPF;02/09/2022;8;0,151;R
ES0000000000001872CCPF;02/09/2022;9;0,089;R
ES0000000000001872CCPF;02/09/2022;10;0,145;R
ES0000000000001872CCPF;02/09/2022;11;0,097;R
ES0000000000001872CCPF;02/09/2022;12;0,065;R
ES0000000000001872CCPF;02/09/2022;13;0,045;R
ES0000000000001872CCPF;02/09/2022;14;0,064;R
ES0000000000001872CCPF;02/09/2022;15;0,051;R
ES0000000000001872CCPF;02/09/2022;16;0,046;R
ES0000000000001872CCPF;02/09/2022;17;0,061;R
ES0000000000001872CCPF;02/09/2022;18;0,049;R
ES0000000000001872CCPF;02/09/2022;19;0,06;R
ES0000000000001872CCPF;02/09/2022;20;0,043;R
ES0000000000001872CCPF;02/09/2022;21;0,063;R
ES0000000000001872CCPF;02/09/2022;22;0,073;R
ES0000000000001872CCPF;02/09/2022;23;0,208;R
ES0000000000001872CCPF;03/09/2022;0;0,098;R
ES0000000000001872CCPF;03/09/2022;1;0,071;R
ES0000000000001872CCPF;03/09/2022;2;0,051;R
