CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000005517CCPF;01/09/22;1;0,106;R
ES0000000000005517CCPF;01/09/22;2;0,112;R
ES0000000000005517CCPF;01/09/22;3;0,115;R
ES0000000000005517CCPF;01/09/22;4;0,114;R
ES0000000000005517CCPF;01/09/22;5;0,113;R
ES0000000000005517CCPF;01/09/22;6;0,113;R
ES0000000000005517CCPF;01/09/22;7;0,117;R
ES0000000000005517CCPF;01/09/22;8;0,133;R
ES0000000000005517CCPF;01/09/22;9;0,187;R
ES0000000000005517CCPF;01/09/22;10;0,169;R
ES0000000000005517CCPF;01/09/22;11;0,163;R
ES0000000000005517CCPF;01/09/22;12;0,136;R
ES0000000000005517CCPF;01/09/22;13;0,161;R
ES0000000000005517CCPF;01/09/22;14;0,177;R
ES0000000000005517CCPF;01/09/22;15;0,131;R
ES0000000000005517CCPF;01/09/22;16;0,281;R
ES0000000000005517CCPF;01/09/22;17;0,291;R
ES0000000000005517CCPF;01/09/22;18;0,121;R
ES0000000000005517CCPF;01/09/22;19;0,115;R
ES0000000000005517CCPF;01/09/22;20;0,109;R
ES0000000000005517CCPF;01/09/22;21;0,109;R
ES0000000000005517CCPF;01/09/22;22;0,108;R
ES0000000000005517CCPF;01/09/22;23;0,108;R
ES0000000000005517CCPF;02/09/22;0;0,116;R
ES0000000000005517CCPF;02/09/22;1;0,108;R
ES0000000000005517CCPF;02/09/22;2;0,102;R
ES0000000000005517CCPF;02/09/22;3;0,098;R
ES0000000000005517CCPF;02/09/22;4;0,107;R
ES0000000000005517CCPF;02/09/22;5;0,108;R
ES0000000000005517CCPF;02/09/22;6;0,107;R
ES0000000000005517CCPF;02/09/22;7;0,107;R
ES0000000000005517CCPF;02/09/22;8;0,105;R
ES0000000000005517CCPF;02/09/22;9;0,111;R
ES0000000000005517CCPF;02/09/22;10;0,101;R
ES0000000000005517CCPF;02/09/22;11;0,099;R
ES0000000000005517CCPF;02/09/22;12;0,108;R
ES0000000000005517CCPF;02/09/22;13;0,107;R
ES0000000000005517CCPF;02/09/22;14;0,106;R
ES0000000000005517CCPF;02/09/22;15;0,108;R
ES0000000000005517CCPF;02/09/22;16;0,111;R
ES0000000000005517CCPF;02/09/22;17;0,101;R
ES0000000000005517CCPF;02/09/22;18;0,101;R
ES0000000000005517CCPF;02/09/22;19;0,107;R
ES0000000000005517CCPF;02/09/22;20;0,107;R
ES0000000000005517CCPF;02/09/22;21;0,108;R
ES0000000000005517CCPF;02/09/22;22;0,107;R
ES0000000000005517CCPF;02/09/22;23;0,109;R
ES0000000000005517CCPF;03/09/22;0;0,1;R
ES0000000000005517CCPF;03/09/22;1;0,104;R
ES0000000000005517CCPF;03/09/22;2;0,133;R
ES0000000000005517CCPF;03/09/22;3;0,21;R
ES0000000000005517CCPF;03/09/22;4;0,129;R
ES0000000000005517CCPF;03/09/22;5;0,126;R
ES0000000000005517CCPF;03/09/22;6;0,113;R
ES0000000000005517CCPF;03/09/22;7;0,113;R
ES0000000000005517CCPF;03/09/22;8;0,107;R
ES0000000000005517CCPF;03/09/22;9;0,114;R
ES0000000000005517CCPF;03/09/22;10;0,123;R
ES0000000000005517CCPF;03/09/22;11;0,106;R
ES0000000000005517CCPF;03/09/22;12;0,107;R
ES0000000000005517CCPF;03/09/22;13;0,108;R
