CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000005619CCPF;01/09/22;1;0,13;R
ES0000000000005619CCPF;01/09/22;2;0,134;R
ES0000000000005619CCPF;01/09/22;3;0,126;R
ES0000000000005619CCPF;01/09/22;4;0,137;R
ES0000000000005619CCPF;01/09/22;5;0,121;R
ES0000000000005619CCPF;01/09/22;6;0,142;R
ES0000000000005619CCPF;01/09/22;7;0,119;R
ES0000000000005619CCPF;01/09/22;8;0,138;R
ES0000000000005619CCPF;01/09/22;9;0,124;R
ES0000000000005619CCPF;01/09/22;10;0,13;R
ES0000000000005619CCPF;01/09/22;11;0,13;R
ES0000000000005619CCPF;01/09/22;12;0,125;R
ES0000000000005619CCPF;01/09/22;13;0,136;R
ES0000000000005619CCPF;01/09/22;14;0,119;R
ES0000000000005619CCPF;01/09/22;15;0,141;R
ES0000000000005619CCPF;01/09/22;16;0,118;R
ES0000000000005619CCPF;01/09/22;17;0,141;R
ES0000000000005619CCPF;01/09/22;18;0,12;R
ES0000000000005619CCPF;01/09/22;19;0,137;R
ES0000000000005619CCPF;01/09/22;20;0,126;R
ES0000000000005619CCPF;01/09/22;21;0,133;R
ES0000000000005619CCPF;01/09/22;22;0,187;R
ES0000000000005619CCPF;01/09/22;23;0,139;R
ES0000000000005619CCPF;02/09/22;0;0,127;R
ES0000000000005619CCPF;02/09/22;1;0,134;R
ES0000000000005619CCPF;02/09/22;2;0,129;R
ES0000000000005619CCPF;02/09/22;3;0,13;R
ES0000000000005619CCPF;02/09/22;4;0,133;R
ES0000000000005619CCPF;02/09/22;5;0,123;R
ES0000000000005619CCPF;02/09/22;6;0,141;R
ES0000000000005619CCPF;02/09/22;7;0,119;R
ES0000000000005619CCPF;02/09/22;8;0,137;R
ES0000000000005619CCPF;02/09/22;9;0,122;R
ES0000000000005619CCPF;02/09/22;10;0,135;R
ES0000000000005619CCPF;02/09/22;11;0,123;R
ES0000000000005619CCPF;02/09/22;12;0,133;R
ES0000000000005619CCPF;02/09/22;13;0,124;R
ES0000000000005619CCPF;02/09/22;14;0,132;R
ES0000000000005619CCPF;02/09/22;15;0,128;R
ES0000000000005619CCPF;02/09/22;16;0,128;R
ES0000000000005619CCPF;02/09/22;17;0,131;R
ES0000000000005619CCPF;02/09/22;18;0,125;R
ES0000000000005619CCPF;02/09/22;19;0,136;R
ES0000000000005619CCPF;02/09/22;20;0,119;R
ES0000000000005619CCPF;02/09/22;21;0,139;R
ES0000000000005619CCPF;02/09/22;22;0,131;R
ES0000000000005619CCPF;02/09/22;23;0,123;R
ES0000000000005619CCPF;03/09/22;0;0,138;R
ES0000000000005619CCPF;03/09/22;1;0,118;R
