CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000005408CCPF;01/09/22;1;0,12;R
ES0000000000005408CCPF;01/09/22;2;0,112;R
ES0000000000005408CCPF;01/09/22;3;0,163;R
ES0000000000005408CCPF;01/09/22;4;0,102;R
ES0000000000005408CCPF;01/09/22;5;0,09;R
ES0000000000005408CCPF;01/09/22;6;0,094;R
ES0000000000005408CCPF;01/09/22;7;0,138;R
ES0000000000005408CCPF;01/09/22;8;0,111;R
ES0000000000005408CCPF;01/09/22;9;0,076;R
ES0000000000005408CCPF;01/09/22;10;0,094;R
ES0000000000005408CCPF;01/09/22;11;0,139;R
ES0000000000005408CCPF;01/09/22;12;0,092;R
ES0000000000005408CCPF;01/09/22;13;0,11;R
ES0000000000005408CCPF;01/09/22;14;0,132;R
ES0000000000005408CCPF;01/09/22;15;0,202;R
ES0000000000005408CCPF;01/09/22;16;0,266;R
ES0000000000005408CCPF;01/09/22;17;0,121;R
ES0000000000005408CCPF;01/09/22;18;0,094;R
ES0000000000005408CCPF;01/09/22;19;0,74;R
ES0000000000005408CCPF;01/09/22;20;0,106;R
ES0000000000005408CCPF;01/09/22;21;0,119;R
ES0000000000005408CCPF;01/09/22;22;0,63;R
ES0000000000005408CCPF;01/09/22;23;1,301;R
ES0000000000005408CCPF;02/09/22;0;0,16;R
ES0000000000005408CCPF;02/09/22;1;0,657;R
ES0000000000005408CCPF;02/09/22;2;0,885;R
ES0000000000005408CCPF;02/09/22;3;0,232;R
ES0000000000005408CCPF;02/09/22;4;0,622;R
ES0000000000005408CCPF;02/09/22;5;0,159;R
ES0000000000005408CCPF;02/09/22;6;0,147;R
ES0000000000005408CCPF;02/09/22;7;0,116;R
ES0000000000005408CCPF;02/09/22;8;0,108;R
ES0000000000005408CCPF;02/09/22;9;0,107;R
ES0000000000005408CCPF;02/09/22;10;0,091;R
ES0000000000005408CCPF;02/09/22;11;0,121;R
ES0000000000005408CCPF;02/09/22;12;0,115;R
ES0000000000005408CCPF;02/09/22;13;0,109;R
ES0000000000005408CCPF;02/09/22;14;0,116;R
ES0000000000005408CCPF;02/09/22;15;0,651;R
ES0000000000005408CCPF;02/09/22;16;0,112;R
ES0000000000005408CCPF;02/09/22;17;0,104;R
