CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000004231CCPF;01/09/2022;1;0,089;R
ES0000000000004231CCPF;01/09/2022;2;0,09;R
ES0000000000004231CCPF;01/09/2022;3;0,072;R
ES0000000000004231CCPF;01/09/2022;4;0,049;R
ES0000000000004231CCPF;01/09/2022;5;0,046;R
ES0000000000004231CCPF;01/09/2022;6;0,072;R
ES0000000000004231CCPF;01/09/2022;7;0,073;R
ES0000000000004231CCPF;01/09/2022;8;0,066;R
ES0000000000004231CCPF;01/09/2022;9;0,046;R
ES0000000000004231CCPF;01/09/2022;10;0,049;R
ES0000000000004231CCPF;01/09/2022;11;0,067;R
ES0000000000004231CCPF;01/09/2022;12;0,085;R
ES0000000000004231CCPF;01/09/2022;13;0,117;R
ES0000000000004231CCPF;01/09/2022;14;0,09;R
ES0000000000004231CCPF;01/09/2022;15;0,154;R
ES0000000000004231CCPF;01/09/2022;16;0,123;R
ES0000000000004231CCPF;01/09/2022;17;0,108;R
ES0000000000004231CCPF;01/09/2022;18;0,136;R
ES0000000000004231CCPF;01/09/2022;19;0,051;R
ES0000000000004231CCPF;01/09/2022;20;0,116;R
ES0000000000004231CCPF;01/09/2022;21;0,053;R
ES0000000000004231CCPF;01/09/2022;22;0,058;R
ES0000000000004231CCPF;01/09/2022;23;0,086;R
ES0000000000004231CCPF;02/09/2022;0;0,073;R
ES0000000000004231CCPF;02/09/2022;1;0,049;R
ES0000000000004231CCPF;02/09/2022;2;0,05;R
ES0000000000004231CCPF;02/09/2022;3;0,076;R
ES0000000000004231CCPF;02/09/2022;4;0,073;R
ES0000000000004231CCPF;02/09/2022;5;0,063;R
ES0000000000004231CCPF;02/09/2022;6;0,047;R
ES0000000000004231CCPF;02/09/2022;7;0,047;R
ES0000000000004231CCPF;02/09/2022;8;0,068;R
ES0000000000004231CCPF;02/09/2022;9;0,068;R
ES0000000000004231CCPF;02/09/2022;10;0,068;R
ES0000000000004231CCPF;02/09/2022;11;0,047;R
ES0000000000004231CCPF;02/09/2022;12;0,043;R
ES0000000000004231CCPF;02/09/2022;13;0,064;R
ES0000000000004231CCPF;02/09/2022;14;0,072;R
ES0000000000004231CCPF;02/09/2022;15;0,075;R
ES0000000000004231CCPF;02/09/2022;16;0,046;R
ES0000000000004231CCPF;02/09/2022;17;0,046;R
ES0000000000004231CCPF;02/09/2022;18;0,08;R
ES0000000000004231CCPF;02/09/2022;19;0,082;R
ES0000000000004231CCPF;02/09/2022;20;0,05;R
ES0000000000004231CCPF;02/09/2022;21;0,045;R
ES0000000000004231CCPF;02/09/2022;22;0,075;R
ES0000000000004231CCPF;02/09/2022;23;0,074;R
ES0000000000004231CCPF;03/09/2022;0;0,062;R
ES0000000000004231CCPF;03/09/2022;1;0,046;R
ES0000000000004231CCPF;03/09/2022;2;0,049;R
ES0000000000004231CCPF;03/09/2022;3;0,072;R
ES0000000000004231CCPF;03/09/2022;4;0,07;R
ES0000000000004231CCPF;03/09/2022;5;0,06;R
ES0000000000004231CCPF;03/09/2022;6;0,043;R
ES0000000000004231CCPF;03/09/2022;7;0,045;R
ES0000000000004231CCPF;03/09/2022;8;0,067;R
ES0000000000004231CCPF;03/09/2022;9;0,068;R
ES0000000000004231CCPF;03/09/2022;10;0,064;R
ES0000000000004231CCPF;03/09/2022;11;0,04;R
ES0000000000004231CCPF;03/09/2022;12;0,04;R
ES0000000000004231CCPF;03/09/2022;13;0,07;R
ES0000000000004231CCPF;03/09/2022;14;0,078;R
ES0000000000004231CCPF;03/09/2022;15;0,076;R
ES0000000000004231CCPF;03/09/2022;16;0,057;R
ES0000000000004231CCPF;03/09/2022;17;0,078;R
ES0000000000004231CCPF;03/09/2022;18;0,079;R
ES0000000000004231CCPF;03/09/2022;19;0,085;R
ES0000000000004231CCPF;03/09/2022;20;0,066;R
ES0000000000004231CCPF;03/09/2022;21;0,046;R
ES0000000000004231CCPF;03/09/2022;22;0,072;R
ES0000000000004231CCPF;03/09/2022;23;0,125;R
ES0000000000004231CCPF;04/09/2022;0;0,088;R
ES0000000000004231CCPF;04/09/2022;1;0,079;R
ES0000000000004231CCPF;04/09/2022;2;0,113;R
ES0000000000004231CCPF;04/09/2022;3;0,111;R
ES0000000000004231CCPF;04/09/2022;4;0,054;R
ES0000000000004231CCPF;04/09/2022;5;0,066;R
ES0000000000004231CCPF;04/09/2022;6;0,083;R
ES0000000000004231CCPF;04/09/2022;7;0,068;R
ES0000000000004231CCPF;04/09/2022;8;0,038;R
ES0000000000004231CCPF;04/09/2022;9;0,037;R
ES0000000000004231CCPF;04/09/2022;10;0,064;R
ES0000000000004231CCPF;04/09/2022;11;0,066;R
ES0000000000004231CCPF;04/09/2022;12;0,059;R
ES0000000000004231CCPF;04/09/2022;13;0,049;R
ES0000000000004231CCPF;04/09/2022;14;0,04;R
ES0000000000004231CCPF;04/09/2022;15;0,067;R
ES0000000000004231CCPF;04/09/2022;16;0,07;R
ES0000000000004231CCPF;04/09/2022;17;0,068;R
ES0000000000004231CCPF;04/09/2022;18;0,043;R
ES0000000000004231CCPF;04/09/2022;19;0,042;R
ES0000000000004231CCPF;04/09/2022;20;0,072;R
ES0000000000004231CCPF;04/09/2022;21;0,072;R
ES0000000000004231CCPF;04/09/2022;22;0,058;R
ES0000000000004231CCPF;04/09/2022;23;0,04;R
ES0000000000004231CCPF;05/09/2022;0;0,048;R
