CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000001715CCPF;01/09/2022;1;0,057;R
ES0000000000001715CCPF;01/09/2022;2;0,07;R
ES0000000000001715CCPF;01/09/2022;3;0,066;R
ES0000000000001715CCPF;01/09/2022;4;0,058;R
ES0000000000001715CCPF;01/09/2022;5;0,1;R
ES0000000000001715CCPF;01/09/2022;6;0,091;R
ES0000000000001715CCPF;01/09/2022;7;0,077;R
ES0000000000001715CCPF;01/09/2022;8;0,064;R
ES0000000000001715CCPF;01/09/2022;9;0,061;R
ES0000000000001715CCPF;01/09/2022;10;0,077;R
ES0000000000001715CCPF;01/09/2022;11;0,058;R
ES0000000000001715CCPF;01/09/2022;12;0,071;R
ES0000000000001715CCPF;01/09/2022;13;0,065;R
ES0000000000001715CCPF;01/09/2022;14;0,058;R
ES0000000000001715CCPF;01/09/2022;15;0,08;R
ES0000000000001715CCPF;01/09/2022;16;0,061;R
ES0000000000001715CCPF;01/09/2022;17;0,057;R
ES0000000000001715CCPF;01/09/2022;18;0,077;R
ES0000000000001715CCPF;01/09/2022;19;0,06;R
ES0000000000001715CCPF;01/09/2022;20;0,061;R
ES0000000000001715CCPF;01/09/2022;21;0,075;R
ES0000000000001715CCPF;01/09/2022;22;0,136;R
ES0000000000001715CCPF;01/09/2022;23;0,066;R
ES0000000000001715CCPF;02/09/2022;0;0,058;R
ES0000000000001715CCPF;02/09/2022;1;0,077;R
ES0000000000001715CCPF;02/09/2022;2;0,057;R
ES0000000000001715CCPF;02/09/2022;3;0,065;R
ES0000000000001715CCPF;02/09/2022;4;0,071;R
ES0000000000001715CCPF;02/09/2022;5;0,057;R
ES0000000000001715CCPF;02/09/2022;6;0,073;R
ES0000000000001715CCPF;02/09/2022;7;0,062;R
ES0000000000001715CCPF;02/09/2022;8;0,058;R
ES0000000000001715CCPF;02/09/2022;9;0,078;R
ES0000000000001715CCPF;02/09/2022;10;0,057;R
ES0000000000001715CCPF;02/09/2022;11;0,062;R
ES0000000000001715CCPF;02/09/2022;12;0,073;R
ES0000000000001715CCPF;02/09/2022;13;0,057;R
ES0000000000001715CCPF;02/09/2022;14;0,069;R
ES0000000000001715CCPF;02/09/2022;15;0,113;R
ES0000000000001715CCPF;02/09/2022;16;0,076;R
ES0000000000001715CCPF;02/09/2022;17;0,079;R
ES0000000000001715CCPF;02/09/2022;18;0,058;R
ES0000000000001715CCPF;02/09/2022;19;0,067;R
ES0000000000001715CCPF;02/09/2022;20;0,07;R
ES0000000000001715CCPF;02/09/2022;21;0,057;R
ES0000000000001715CCPF;02/09/2022;22;0,073;R
ES0000000000001715CCPF;02/09/2022;23;0,063;R
ES0000000000001715CCPF;03/09/2022;0;0,057;R
ES0000000000001715CCPF;03/09/2022;1;0,077;R
ES0000000000001715CCPF;03/09/2022;2;0,058;R
ES0000000000001715CCPF;03/09/2022;3;0,059;R
ES0000000000001715CCPF;03/09/2022;4;0,077;R
ES0000000000001715CCPF;03/09/2022;5;0,058;R
ES0000000000001715CCPF;03/09/2022;6;0,062;R
ES0000000000001715CCPF;03/09/2022;7;0,072;R
ES0000000000001715CCPF;03/09/2022;8;0,057;R
ES0000000000001715CCPF;03/09/2022;9;0,07;R
ES0000000000001715CCPF;03/09/2022;10;0,129;R
ES0000000000001715CCPF;03/09/2022;11;0,074;R
ES0000000000001715CCPF;03/09/2022;12;0,063;R
ES0000000000001715CCPF;03/09/2022;13;0,058;R
ES0000000000001715CCPF;03/09/2022;14;0,075;R
ES0000000000001715CCPF;03/09/2022;15;0,062;R
ES0000000000001715CCPF;03/09/2022;16;0,058;R
ES0000000000001715CCPF;03/09/2022;17;0,078;R
ES0000000000001715CCPF;03/09/2022;18;0,058;R
ES0000000000001715CCPF;03/09/2022;19;0,058;R
ES0000000000001715CCPF;03/09/2022;20;0,079;R
