CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0000000000005777CCPF;01/09/2022;1;0,052;R
ES0000000000005777CCPF;01/09/2022;2;0,053;R
ES0000000000005777CCPF;01/09/2022;3;0,051;R
ES0000000000005777CCPF;01/09/2022;4;0,11;R
ES0000000000005777CCPF;01/09/2022;5;0,093;R
ES0000000000005777CCPF;01/09/2022;6;0,057;R
ES0000000000005777CCPF;01/09/2022;7;0,053;R
ES0000000000005777CCPF;01/09/2022;8;0,05;R
ES0000000000005777CCPF;01/09/2022;9;0,05;R
ES0000000000005777CCPF;01/09/2022;10;0,05;R
ES0000000000005777CCPF;01/09/2022;11;0,141;R
ES0000000000005777CCPF;01/09/2022;12;0,049;R
ES0000000000005777CCPF;01/09/2022;13;0,05;R
ES0000000000005777CCPF;01/09/2022;14;0,078;R
ES0000000000005777CCPF;01/09/2022;15;0,084;R
ES0000000000005777CCPF;01/09/2022;16;0,113;R
ES0000000000005777CCPF;01/09/2022;17;0,113;R
ES0000000000005777CCPF;01/09/2022;18;0,105;R
ES0000000000005777CCPF;01/09/2022;19;0,066;R
ES0000000000005777CCPF;01/09/2022;20;0,054;R
ES0000000000005777CCPF;01/09/2022;21;0,051;R
ES0000000000005777CCPF;01/09/2022;22;0,075;R
ES0000000000005777CCPF;01/09/2022;23;0,101;R
ES0000000000005777CCPF;02/09/2022;0;0,101;R
ES0000000000005777CCPF;02/09/2022;1;0,058;R
ES0000000000005777CCPF;02/09/2022;2;0,054;R
ES0000000000005777CCPF;02/09/2022;3;0,056;R
ES0000000000005777CCPF;02/09/2022;4;0,055;R
ES0000000000005777CCPF;02/09/2022;5;0,055;R
ES0000000000005777CCPF;02/09/2022;6;0,105;R
ES0000000000005777CCPF;02/09/2022;7;0,1;R
ES0000000000005777CCPF;02/09/2022;8;0,053;R
ES0000000000005777CCPF;02/09/2022;9;0,052;R
ES0000000000005777CCPF;02/09/2022;10;0,151;R
ES0000000000005777CCPF;02/09/2022;11;0,053;R
ES0000000000005777CCPF;02/09/2022;12;0,049;R
ES0000000000005777CCPF;02/09/2022;13;0,224;R
ES0000000000005777CCPF;02/09/2022;14;0,224;R
ES0000000000005777CCPF;02/09/2022;15;0,114;R
ES0000000000005777CCPF;02/09/2022;16;0,087;R
ES0000000000005777CCPF;02/09/2022;17;0,061;R
ES0000000000005777CCPF;02/09/2022;18;0,059;R
ES0000000000005777CCPF;02/09/2022;19;0,104;R
ES0000000000005777CCPF;02/09/2022;20;0,095;R
ES0000000000005777CCPF;02/09/2022;21;0,053;R
ES0000000000005777CCPF;02/09/2022;22;0,051;R
ES0000000000005777CCPF;02/09/2022;23;0,051;R
ES0000000000005777CCPF;03/09/2022;0;0,076;R
ES0000000000005777CCPF;03/09/2022;1;0,066;R
ES0000000000005777CCPF;03/09/2022;2;0,053;R
ES0000000000005777CCPF;03/09/2022;3;0,056;R
